"noc_2016","noc_title","harm.rank16","harm.rank06","harm.rank21","diff_21_06","diff_21_16","skill_groups","rank06","rank16","rank21","skill_groups_2","Score21_comp_elec","Score21_eng_tech","Score21_telco","Score21_tech_design","Score21_programming","Score21_inter_comp","Score16_comp_elec","Score16_eng_tech","Score16_telco","Score16_tech_design","Score16_programming","Score16_inter_comp","Score06_comp_elec","Score06_eng_tech","Score06_telco","Score06_tech_design","Score06_programming","Score06_inter_comp","normalized_tech_design06","normalized_tech_design16","normalized_tech_design21","normalized_programming06","normalized_programming16","normalized_programming21","normalized_comp_elec06","normalized_comp_elec16","normalized_comp_elec21","normalized_inter_comp06","normalized_inter_comp16","normalized_inter_comp21","normalized_eng_tech06","normalized_eng_tech16","normalized_eng_tech21","normalized_telco06","normalized_telco16","normalized_telco21","normalized_tech_design_diff","normalized_programming_diff","normalized_comp_elec_diff","normalized_inter_comp_diff","normalized_eng_tech_diff","normalized_telco_diff"
8255,"Contractors and supervisors, landscaping, grounds maintenance and horticulture services",221.573229054374,125.123279605424,260.86283363515,135.739554029726,39.289604580776,2,145,288,305,"2-3",10.0824388888889,5.40388888888889,2.89647222222222,1.24936666666667,0.708,9.97588055555556,7.10751111111111,6.42027777777778,3.1262,1.15493333333333,1.0746,7.53245555555556,4.67273333333333,5.25093333333333,1.57972222222222,9.49324444444445,3.53966666666667,6.44688888888889,0.436772231168367,0.778932877492878,0.100976465944925,0.141838003609062,0.0502736842105263,0.0364084066736746,0.144787401291043,0.2086061936754,0.317822498750669,0.220437899329905,0.251702248393223,0.326810861292055,0.157524145894736,0.212940571153542,0.170795810086192,0.0622781962661858,0.12567840286879,0.142257108534774,-0.677956411547953,-0.0138652775368517,0.109216305075269,0.075108612898832,-0.04214476106735,0.0165787056659847
4411,"Home child care providers",367.977913114853,414.311404348726,407.387560960216,-6.92384338851002,39.409647845363,4,441,409,421,"4-5",3.287825,0.7632,0.93225,1.42625,0,1.6653,3.55585,0.659025,1.36125,1.463275,0,2.156975,3.3725,0.490875,1.27445,2.0169,0.41875,1.8156,0.0927950310559006,0.165489230769231,0.115272552403044,0.0167797336880953,0,0,0.100858818600754,0.098358543921677,0.0950862475905747,0.0580504908835905,0.0658338779221947,0.0474049169993696,0.0110779355029258,0.0215597137883841,0.023571437635623,0.0488775438534881,0.0547244980823812,0.0420859823887396,-0.050216678366187,0,-0.00327229633110222,-0.0184289609228251,0.0020117238472389,-0.0126385156936416
1225,"Purchasing agents and officers",116.198207560462,110.023810998426,155.740472400001,45.716661401575,39.542264839539,2,116,125,157,"2-3",14.4573,7.42235,4.13315,1.421875,0.776875,12.113075,14.3175,9.24,4.6,0.1344,0.3125,16.985,13.0203,2.132,3.696,5.7112,1.0001,17.533,0.262765125373821,0.468611282051282,0.114918955616531,0.0400750129228994,0.0146198830409357,0.0399502555573601,0.426811222076571,0.432412549316629,0.461236117121015,0.609151472650771,0.578543544633812,0.398664425299433,0.0615681858736517,0.306607847566404,0.234830844003401,0.155177257642535,0.184927596825678,0.205325026348893,-0.353692326434751,0.0253303725164245,0.0288235678043864,-0.179879119334379,-0.0717770035630031,0.0203974295232154
7231,"Machinists and machining and tooling inspectors",90.0399250197859,139.54735269957,130.662446378996,-8.884906320574,40.6225213592101,2,177,86,128,"2-3",5.9013,8.046,0.8723,3.5344,1.96,11.1552,7.4746,9.94,1.49,5.0625,1.8144,7.3556,6.95,11.8802,0.3422,6.1875,3.0456,10.744,0.284679089026915,0.507692307692308,0.285657710228444,0.122040255332449,0.0848842105263158,0.100791634294353,0.221725205075881,0.220001055399143,0.180759345947576,0.371107994389902,0.245587101369598,0.366460180710233,0.361477734910995,0.329860880426261,0.254615941017474,0.0079542062474759,0.059900460710926,0.0390286607962465,-0.222034597463864,0.0159074237680377,-0.0392417094515665,0.120873079340635,-0.0752449394087874,-0.0208717999146795
7316,"Machine fitters",90.0399250197859,139.54735269957,130.662446378996,-8.884906320574,40.6225213592101,3,178,87,129,"2-3",5.9013,8.046,0.8723,3.5344,1.96,11.1552,7.4746,9.94,1.49,5.0625,1.8144,7.3556,6.95,11.8802,0.3422,6.1875,3.0456,10.744,0.284679089026915,0.507692307692308,0.285657710228444,0.122040255332449,0.0848842105263158,0.100791634294353,0.221725205075881,0.220001055399143,0.180759345947576,0.371107994389902,0.245587101369598,0.366460180710233,0.361477734910995,0.329860880426261,0.254615941017474,0.0079542062474759,0.059900460710926,0.0390286607962465,-0.222034597463864,0.0159074237680377,-0.0392417094515665,0.120873079340635,-0.0752449394087874,-0.0208717999146795
9414,"Concrete, clay and stone forming operators",286.703803458295,255.123338780767,327.39805565438,72.274716873613,40.694252196085,4,316,338,367,"4-5",5.288775,6.8382,1.17150833333333,1.09062222222222,0.166025,6.14941666666667,5.610792,6.485184,1.149804,1.3838,0.3065,6.865608,3.84605,5.17435,0.864847222222222,6.63457777777778,1.39935,4.24629166666667,0.305248575007029,0.544375612535613,0.0881464029889815,0.0560733619974595,0.0143391812865497,0.00853771994067349,0.116857778018028,0.162146309362322,0.160679982429225,0.143278108929406,0.228644613411063,0.198163199551727,0.155168011124853,0.21509666617946,0.21629887187036,0.0308970528270892,0.0462240196827286,0.0542876449189131,-0.456229209546631,-0.00580146134587622,-0.00146632693309642,-0.0304814138593359,0.00120220569089999,0.00806362523618458
1113,"Securities agents, investment dealers and brokers",94.3869138166509,106.448795886069,135.520736536513,29.071940650444,41.1338227198621,1,112,96,132,"0-1",12.22,3.0652,3.1808,0.9027,2.0996,18.0429,14.98485,2.5515,3.363675,1.1097,2.26875,18.965125,8.0647,0.1904,0.4125,2.2742,0.1404,19.552,0.104633080285254,0.186601025641026,0.0729581300993708,0.00562596921745333,0.106140350877193,0.107970467022666,0.259385515629012,0.453127861606131,0.387894522901014,0.679943899018233,0.647010466479259,0.598028157175877,0.00183363175997883,0.0844251185904676,0.0966016522213621,0.0110401924461379,0.135225290054915,0.156757216196919,-0.113642895541655,0.00183011614547264,-0.0652333387051177,-0.0489823093033817,0.0121765336308945,0.021531926142004
3219,"Other medical technologists and technicians (except dental health)",61.8080119789811,180.916051505792,103.224359473287,-77.6916920325055,41.4163474943054,2,244,59,94,"2-3",9.94993028846154,6.82211778846154,2.58499819711538,3.78873798076923,0.783989423076923,11.8734,9.0514,12.0521,2.84445,6.74595,0.945,8.8848,8.02418125,6.7662,2.36609375,8.6478,1.3102875,7.8007375,0.397874396135266,0.709563076923077,0.306213845699999,0.0525045380414094,0.0442105263157895,0.040316109806842,0.258016583442572,0.268946742696793,0.313478695057287,0.267908046984572,0.298462357672133,0.390606429922253,0.204142284902073,0.400021924288125,0.215788668847047,0.0967978503450335,0.114351587563217,0.126372600403667,-0.403349231223078,-0.00389441650894742,0.0445319523604934,0.0921440722501192,-0.184233255441078,0.0120210128404503
5253,"Sports officials and referees",387.858667361564,413.810468167657,429.394050389142,15.583582221485,41.535383027578,2,440,420,431,"2-3",5.39,0.8246,0.9916,0.75,0,4.522,5.0882,0.6448,1.2118,1.0044,0,4.6172,3.8016,0.2331,1.296,1.0064,0.4284,3.0294,0.0463031976075454,0.0825764102564103,0.060616591973555,0.0171664188942807,0,0,0.115356027947079,0.145924452046077,0.163998269147555,0.100610098176718,0.150901251344184,0.143448623660433,0.00314732431284957,0.0210871789420534,0.0255193330203165,0.0498235325104037,0.0487163612681209,0.0451127052663787,-0.0219598182828553,0,0.0180738171014777,-0.00745262768375077,0.00443215407826304,-0.00360365600174215
422,"School principals and administrators of elementary and secondary education",204.536195684411,174.16444567776,246.229533178789,72.065087501029,41.693337494378,2,226,269,287,"2-3",10.6088,4.0474,2.48235,1.26375,1.113125,12.042825,11.907525,1.24085,2.825625,1.0275,1.26765,12.7078,12.7305,1.58105,2.31625,5.9625,1.784575,13.19175,0.274327122153209,0.489230769230769,0.10213895747544,0.0715097152153616,0.0593052631578947,0.057241677512195,0.417020284606133,0.357604150822746,0.335077298296684,0.456933730715288,0.430650498428472,0.396302584576592,0.0446178600655923,0.0408871364222219,0.127761633440351,0.0946098400379273,0.113594791474034,0.121137762213987,-0.387091811755329,-0.00206358564569972,-0.0225268525260618,-0.0343479138518805,0.0868744970181293,0.00754297073995303
7244,"Electrical power line and cable workers",120.498875360749,113.483504876302,163.556910170369,50.073405294067,43.05803480962,2,118,135,177,"2-3",4.3645,10.324,4.7793,2.1056,0.3125,2.3985,5.3058,6.3756,7.2261,2.5,0.69,7.8144,5.6376,10.9624,6.273,7.982,1.6626,4.161,0.367241775937428,0.654933333333333,0.17017906141269,0.0666220542801845,0.032280701754386,0.016070094753564,0.177385569685258,0.152679006558995,0.130381049788233,0.140287517531557,0.261451061343181,0.0720554738390418,0.333241036432663,0.211456437103868,0.326884763270434,0.268300820003161,0.290501153787398,0.238277292353721,-0.484754271920643,-0.016210607000822,-0.0222979567707624,-0.189395587504139,0.115428326166566,-0.0522238614336768
3144,"Other professional occupations in therapy and assessment",206.05496930557,215.265067156618,249.203332593667,33.9382654370485,43.1483632880965,1,281,270,289,"0-1",9.71072972222223,1.00597458333333,2.13140458333333,1.46496009259259,1.08788800925926,12.138355,8.41859375,1.4485625,1.7203125,2.69890625,0.9,9.94459375,8.8687,3.6084,2.5707,5.289775,1.6054,10.493375,0.24337589141937,0.43403282051282,0.118401184253635,0.0643299927471479,0.0421052631578947,0.0559438828481997,0.286548779004554,0.249303708175929,0.305637390419411,0.362320301542777,0.335106920946444,0.39951435175457,0.106990567256752,0.0477870586906549,0.0312733837332758,0.105779529771207,0.0691594035682986,0.103240297657498,-0.315631636259185,0.013838619690305,0.0563336822434825,0.0644074308081267,-0.0165136749573791,0.0340808940891996
5122,"Editors",110.433388913191,147.151122721672,153.642730050846,6.491607329174,43.209341137655,1,193,114,155,"0-1",10.863,1.5295,5.618,1.0044,1.215,14.9896,13.3038,2.1,4.3848,1.4256,2.76,15.8316,12.9766,1.467,2.592,2.1672,0.5143,16.7186,0.0997101449275362,0.177821538461538,0.0811777399709849,0.0206085182944177,0.129122807017544,0.0624805284018569,0.425334810870711,0.400946134290229,0.343410303817054,0.580596072931276,0.538662351448261,0.49537465854171,0.0411090395584516,0.0694269123958596,0.0478820603276525,0.106714544081754,0.176276201426355,0.28104919593377,-0.0966437984905536,-0.066642278615687,-0.0575358304731745,-0.0432876929065502,-0.0215448520682071,0.104772994507416
125,"Other business services managers",123.49977991991,165.772075815598,166.954072288043,1.18199647244501,43.454292368133,2,215,139,186,"2-3",13.1222222222222,2.63933333333333,3.51125555555556,1.49048888888889,1.2175,15.6906222222222,12.9683555555556,5.04733333333333,4.28566666666667,2.1175,1.92284444444444,12.6807333333333,9.78025,1.911075,2.7531,2.81725,3.179625,10.966375,0.129618127444214,0.231158974358974,0.120464475758527,0.127410771887785,0.0899576348278101,0.0626090891598854,0.317345635633877,0.390533552552843,0.417470536899355,0.3789051542777,0.429714612385275,0.518943382129765,0.0547712882801396,0.167333253608649,0.0830911682719354,0.113786412881249,0.172290877709256,0.173609741724181,-0.110694498600447,-0.0273485456679246,0.026936984346512,0.08922876974449,-0.0842420853367137,0.0013188640149244
911,"Manufacturing managers",96.374507622324,169.738073180992,140.571474166417,-29.166599014575,44.196966544093,1,220,98,139,"0-1",11.65425,9.7524,4.4268,1.5471,1.0241,15.90675,13.714875,11.752375,3.7714,2.2925,2.1875,14.7662,6.468,9.1956,2.2806,3.0456,2.625,10.8371,0.140124223602484,0.249895384615385,0.125039905923049,0.105186390283583,0.10233918128655,0.0526636289187997,0.205440761111937,0.413706375542056,0.369348504517263,0.37437237026648,0.501823940472115,0.526209707921832,0.2788843150647,0.39006547389681,0.308750935878076,0.0930448982458605,0.151616508406165,0.22030054737701,-0.124855478692335,-0.04967555236775,-0.0443578710247934,0.024385767449717,-0.0813145380187341,0.0686840389708445
6513,"Food and beverage servers",363.528413867549,413.42242901799,407.779276740872,-5.64315227711802,44.250862873323,5,439,406,422,"4-5",4.2374625,1.2174125,1.62211875,0.35450625,0.0981,6.90534375,4.2336,0.5334,1.7184,0,0.5244,8.2503,2.21615,0.3306,0.62745,2.30265,0.76275,2.1505,0.105942028985507,0.188935384615385,0.0286519476111001,0.0305641596909724,0.0245333333333333,0.00504472414503882,0.0617913564063408,0.119396684184223,0.126216595859067,0.0697931276297335,0.276523206400907,0.223577852490019,0.00614697358462703,0.017386624855499,0.0379811840919762,0.0204759354532844,0.0690825179098357,0.0772678110019378,-0.160283437004284,-0.0194886091882945,0.00681991167484364,-0.0529453539108884,0.0205945592364772,0.00818529309210206
7522,"Public works maintenance equipment operators and related workers",217.289639820821,265.9357421316,261.72553619022,-4.21020594138002,44.435896369399,5,340,285,308,"4-5",2.878725,7.541475,3.52495,0.5069,0.0636,4.9078,4.59675,6.2118,4.5184,0.685,0,2.71215,2.06205,3.34835,3.0429,4.708675,1.2259,1.4306,0.216640211640212,0.386352820512821,0.04096873396186,0.0491230460375786,0,0.00327058568424535,0.0565850642593619,0.130669278262192,0.0816754192727797,0.0445511921458626,0.0850302030711354,0.156419415843665,0.0989899642503338,0.206015227414661,0.238610046571831,0.126507875190954,0.181647142064596,0.174308129058579,-0.345384086550961,0.00327058568424535,-0.0489938589894125,0.0713892127725292,0.0325948191571696,-0.00733901300601678
3223,"Dental technologists, technicians and laboratory assistants",113.283120013284,201.683161139852,157.865908442943,-43.817252696909,44.582788429659,2,264,120,159,"2-3",8.53885,9.88935,2.04553333333333,2.88541666666667,0.253133333333333,8.13486666666667,7.038,14.7204,1.5364,3.5,0.1344,4.3976,1.6642,8.7447,0.7446,8.708,1.0452,2.1838,0.400644122383253,0.714502564102564,0.233205499676038,0.0418822152854859,0.00628771929824561,0.0130172052862469,0.0431436409584172,0.206448488761551,0.267221654013086,0.070960729312763,0.143308126648894,0.264915038173286,0.265012090893988,0.488659163688064,0.313095630876997,0.0256185141612966,0.0617658173397763,0.0988610478359907,-0.481297064426526,0.00672948598800133,0.0607731652515351,0.121606911524392,-0.175563532811067,0.0370952304962144
4031,"Secondary school teachers",130.804827715302,116.990025600648,177.486839989092,60.496814388444,46.68201227379,0,131,148,205,"0-1",14.574,3.6158,2.31,1.54,1.3125,12.818,14.9904,3.6285,4.512,1.62,1.125,12.825,14.41785,4.6461,3.5392,8.80445625,1.586475,13.74245,0.405081953071083,0.722416923076923,0.124466068852366,0.0635716489619606,0.0526315789473684,0.0674943979649689,0.474027663283647,0.453300139995592,0.465061694399643,0.476242987377279,0.434702931098271,0.422364362260979,0.138916065198531,0.120201570576277,0.114069261322538,0.148294147600569,0.181389851495099,0.112348281372182,-0.597950854224557,0.0148628190176004,0.0117615544040512,-0.0123385688372923,-0.0061323092537381,-0.0690415701229172
4111,"Judges",255.864640510254,245.116216385683,304.205691586027,59.089475200344,48.341051075773,1,309,317,347,"0-1",8.8126,0.1755,2.0274,1.3125,0.475,13.0285,10.5138,1.963,2.4344,0.75,0.5244,13.2834,10.9392,1.1524,3.0316,3.5156,0.7102,7.1939,0.161748332183115,0.288459487179487,0.106079035953721,0.0284584283350096,0.0245333333333333,0.0244265440254173,0.356500939227266,0.314341322290961,0.276195533876192,0.246630434782609,0.45055306024363,0.429441479302374,0.0314301712415164,0.0648759616790019,0.00492684288669213,0.126011834735123,0.0978669003722673,0.0979362866759595,-0.182380451225766,-0.000106789307916029,-0.0381457884147695,-0.0211115809412556,-0.0599491187923097,6.93863036921594e-05
7521,"Heavy equipment operators (except crane)",304.558323882139,250.992375683711,353.590519070814,102.598143387103,49.032195188675,5,314,350,388,"4-5",2.67954693877551,5.90179591836735,1.264,1.10519183673469,0.0752040816326531,4.60748571428571,3.700584,6.631128,1.632432,1.281952,0.081776,2.2848,2.876148,7.382524,1.507528,5.902596,1.085616,1.855604,0.271571014492754,0.484315569230769,0.0893239501598007,0.0435017250568006,0.00382577777777778,0.0038673174966128,0.0840894901144641,0.102851253907305,0.0751461042306069,0.0594531556802244,0.0702536919667092,0.146322696845075,0.223103883238268,0.21994472421903,0.186591751531266,0.0591090586644659,0.0656264623350727,0.0590045218100839,-0.394991619070969,4.15397188350173e-05,-0.027705149676698,0.0760690048783661,-0.033352972687764,-0.00662194052498885
9413,"Glass forming and finishing machine operators and glass cutters",225.557219280475,285.118111408104,274.854887028777,-10.263224379327,49.297667748302,4,362,289,324,"4-5",6.28002,9.3879,1.191936,1.243152,0.242804,6.465928,7.11395625,10.2009375,1.2874,1.3508625,0.31625625,6.9774,3.83022222222222,5.38291111111111,0.508133333333333,5.2762,1.18112222222222,4.87322222222222,0.242751322751323,0.432918974358974,0.100474183393478,0.0473287554435347,0.0147956140350877,0.0124860265169419,0.116323034116999,0.208806258206504,0.193174278483668,0.165260246220975,0.232510053283266,0.208804471527632,0.161584525843474,0.338528863657503,0.297187289823991,0.0152382457434168,0.0517556061202994,0.055329412164689,-0.332444790965496,-0.00230958751814578,-0.015631979722836,-0.0237055817556339,-0.0413415738335113,0.00357380604438957
6611,"Cashiers",360.561692126698,295.031183663431,412.106541720967,117.075358057536,51.544849594269,6,373,405,424,"6-7",5.412,0.9916,1.8832,0,0.1344,4.3512,5.6165,0.5248,2.0909,0,0.5244,5.945,4.0836,1.2615,2.9468,0.7473,0.962,6.364,0.0343823326432022,0.0613169230769231,0,0.0385483076010691,0.0245333333333333,0.00691142635161281,0.12488344122059,0.162323492253681,0.164719457666234,0.217531556802244,0.196812685635648,0.137706240806892,0.0347867018625515,0.0171009447375065,0.0308173546692385,0.122289336447121,0.0840576330875672,0.0905823955393872,-0.0613169230769231,-0.0176219069817205,0.00239596541255324,-0.0591064448287554,0.013716409931732,0.00652476245181996
1253,"Records management technicians",86.3697052081053,202.470983776134,137.944901958819,-64.526081817315,51.5751967507137,2,266,84,136,"2-3",13.1420555555556,3.44102222222222,3.73963333333333,1.8616,2.15944444444444,14.0346,16.8173444444444,4.37502222222222,4.56428888888889,1.89222222222222,2.20173333333333,15.9930666666667,12.834075,1.834325,2.1112,5.0544,0.7506,11.993125,0.232546583850932,0.41472,0.150458463490627,0.0300772969702313,0.103005068226121,0.111047925879295,0.420519581874941,0.510010598828644,0.418120699276045,0.414906206171108,0.544245395774914,0.463267072914478,0.0524100259046635,0.145000007381915,0.108524492158364,0.0856086811469509,0.183491951182688,0.185256519226192,-0.264261536509373,0.00804285765317386,-0.0918898995525989,-0.0809783228604358,-0.0364755152235512,0.00176456804350403
7282,"Concrete finishers",274.259552667309,336.829467192878,326.733142854253,-10.096324338625,52.473590186944,2,405,334,362,"2-3",2.08,1.2876,3.1816,1.3125,0.1344,2.8944,3.0456,9.4392,1.1628,0.93,0,1.1147,0.7242,5.7021,1.2027,3.5948,0,1.7056,0.165392224522659,0.294957948717949,0.106079035953721,0,0,0.00691142635161281,0.0113855967133803,0.0825197964942124,0.055492178382702,0.0541935483870968,0.0297950617027824,0.0887278840092456,0.171404574234397,0.313224996345952,0.0402078601068487,0.0457279064458921,0.0467464803454126,0.156798014483391,-0.188878912764227,0.00691142635161281,-0.0270276181115104,0.0589328223064632,-0.273017136239103,0.110051534137979
7301,"Contractors and supervisors, mechanic trades",132.877234742184,140.504287565311,185.425681838128,44.921394272817,52.548447095944,3,181,152,212,"2-3",9.044,10.1578333333333,2.96156666666667,1.82931111111111,1.16751111111111,11.6622,11.3204,11.5455,3.74355,2.15985,0.776875,10.188425,8.08795,10.138,2.6784,8.3655,2.18125,9.28695,0.384886128364389,0.6864,0.147848806953217,0.0874048814499293,0.0363450292397661,0.0600384453804619,0.260171020446775,0.339379114892613,0.28378112584084,0.320019284712482,0.343537891282775,0.3835057785249,0.307877848128526,0.383193372221263,0.321613178855288,0.110507278186511,0.15049689241234,0.145576785774997,-0.538551193046783,0.0236934161406958,-0.0555979890517729,0.0399678872421254,-0.0615801933659748,-0.00492010663734294
1123,"Professional occupations in advertising, marketing and public relations",66.7599091814893,134.96791662584,119.87954103442,-15.0883755914205,53.1196318529302,1,173,63,110,"0-1",14.69268125,2.144309375,3.817978125,1.91715,1.93390625,16.97715,16.4079,1.7617,5.92875,3.4814,2.74,17.402175,13.6618,1.408875,4.278,2.36145,0.20535,15.801075,0.108647342995169,0.19376,0.154948132402801,0.00822858104561283,0.128187134502924,0.0994497813824309,0.448484398016136,0.497300971898446,0.468952219621573,0.548424789621318,0.592968234045275,0.562197100231141,0.0393207871079689,0.0581890538008743,0.0673866913378932,0.180725535987077,0.238345541234834,0.189251935793696,-0.0388118675971987,-0.0287373531204931,-0.0283487522768731,-0.0307711338141341,0.00919763753701891,-0.0490936054411376
1525,"Dispatchers",58.7152453711078,59.5333454099411,112.284680758522,52.7513353485809,53.5694353874142,5,55,55,105,"4-5",8.89305,1.0152,7.9401375,0.75,0.9296875,14.9903,13.5566111111111,2.65838888888889,10.5138666666667,1.38333333333333,0.94,18.9847333333333,12.4037666666667,1.43773333333333,11.184,5.31458888888889,3.38933333333333,16.4021,0.244517547222861,0.436068831908832,0.060616591973555,0.135813995733773,0.0439766081871345,0.0478085318918529,0.405981548801529,0.408793682228975,0.278832789163815,0.569498597475456,0.647688465204516,0.495398192897668,0.040208632016359,0.0879758197985919,0.0315660571298047,0.483880880054784,0.422674803480928,0.399473234624145,-0.375452239935277,0.00383192370471844,-0.12996089306516,-0.152290272306849,-0.0564097626687872,-0.0232015688567833
5243,"Theatre, fashion, exhibit and other creative designers",161.105218668051,198.388082188111,218.847126266634,20.4590440785227,57.7419075985827,2,256,190,259,"2-3",10.8481376666667,4.309122,1.932376,1.821424,1.04071666666667,11.817252,10.078425,7.55595,2.8981,2.221875,1.125,13.72625,9.45657777777778,2.80293333333333,1.99433333333333,8.715,1.21537777777778,7.40662222222222,0.400966183574879,0.715076923076923,0.147211353891787,0.0487014100096483,0.0526315789473684,0.0535181294238293,0.306410319937895,0.300826781063656,0.342923097264292,0.254089138226586,0.465865515941758,0.388718705610422,0.0822098749479547,0.250666033298343,0.13606468027867,0.0804785400314889,0.116508406165325,0.0930902662088191,-0.567865569185136,0.000886550476460864,0.042096316200636,-0.0771468103313361,-0.114601353019673,-0.0234181399565062
9421,"Chemical plant machine operators",196.870207093707,109.540276215777,255.500034772333,145.959758556556,58.6298276786265,4,115,261,302,"4-5",9.02612,6.96518,2.01296333333333,0.472916666666666,1.1219,9.03739333333333,10.80905,8.0907,2.174475,0.515625,1.36485,9.65455,10.1308,6.8224,2.36985,9.994725,2.632,13.78465,0.459844720496894,0.82008,0.0382221288277694,0.105466887324339,0.0638526315789474,0.0576929257728751,0.329189021176534,0.323506222198769,0.283194996262932,0.477722650771388,0.325078057736792,0.295258443650627,0.205871313507959,0.268429689472355,0.220327271804373,0.0969627398992116,0.0874174861103294,0.0972000475980007,-0.781857871172231,-0.00615970580607229,-0.0403112259358366,-0.0298196140861657,-0.0481024176679826,0.00978256148767133
3237,"Other technical occupations in therapy and assessment",182.405578593529,305.897210084972,241.515381270911,-64.381828814061,59.109802677382,2,378,235,282,"2-3",11.4733338842975,2.44821487603306,2.34093801652893,1.51748925619835,0.821395041322314,13.7698181818182,12.08975,1.9936875,2.428125,2.6675,0.76546875,10.70978125,6.05554444444444,2.12083333333333,2.1184,3.84875555555556,0.834,5.48627777777778,0.177076400071569,0.315795327635328,0.122646702756305,0.0334192188558125,0.0358114035087719,0.0422396676613031,0.191505886875294,0.363260624610046,0.363417839722326,0.186755882811283,0.361564863126666,0.454364973542953,0.0612246362989352,0.0658953580302688,0.0770279962702264,0.0859247423223473,0.0976146350092062,0.113926053948709,-0.193148624879023,0.00642826415253116,0.000157215112280507,0.0928001104162865,0.0111326382399576,0.0163114189395032
112,"Human resources managers",142.746765154178,224.090497571718,201.968346759996,-22.1221508117218,59.2215816058182,1,291,157,241,"0-1",10.7337222222222,1.50251388888889,2.05981666666667,1.23799444444445,1.547675,13.7677888888889,8.5988,1.0295,1.3448,1.96,3.24,13.32,7.8285,0.9284,2.1514,1.41771111111111,1.86666666666667,13.8269111111111,0.0652271042609206,0.116325014245014,0.100057338805889,0.0747992108683255,0.151578947368421,0.0795881084727109,0.25140546238361,0.254897517639134,0.339172410678252,0.479204456911329,0.451818581026178,0.454296747682753,0.0245386693248174,0.0338663814294636,0.0470259345738388,0.0873733560429141,0.054063180915472,0.0995894672423757,-0.016267675439125,-0.0719908388957101,0.0842748930391182,0.00247816665657458,0.0131595531443752,0.0455262863269037
4151,"Psychologists",190.569857393574,278.805126017515,249.911499026997,-28.893626990518,59.341641633423,1,356,252,292,"0-1",9.9624,0.7254,1.340064,0.80592,1.6104,11.39466,10.01792,0.747932,1.26896,1.182624,2.098352,13.611264,10.558575,0.31405625,1.0507,2.110725,1.1323625,10.8324,0.097111801242236,0.173187692307692,0.0651361650711033,0.0453749043304736,0.098168514619883,0.0828136978916464,0.343641465194535,0.29894863620702,0.313887468366049,0.374207573632539,0.461889636906182,0.374510947678084,0.00563799463447351,0.0245130814919146,0.0223722447114958,0.0390555038541904,0.0510142876669374,0.0628836228878386,-0.108051527236589,-0.0153548167282367,0.0149388321590294,-0.0873786892280984,-0.00214083678041883,0.0118693352209012
3114,"Veterinarians",212.524334525041,151.854815310486,273.352627222153,121.497811911667,60.828292697112,1,198,278,322,"0-1",10.332,2.8688,1.9392,1.88,0.3125,9.4608,9.758,2.3572,3.0552,2.24,0.3125,10.3155,9.4112,3.591,1.2782,9.94,1.5347,5.98,0.457326892109501,0.815589743589744,0.151945590547045,0.0614969726355101,0.0146198830409357,0.016070094753564,0.304877224752355,0.290880420173023,0.326003435479853,0.204067321178121,0.347931772524368,0.309493591090565,0.106455245232865,0.0779707410409386,0.0903709249647856,0.049042159049007,0.122824085613437,0.093438275592425,-0.663644153042699,0.00145021171262834,0.0351230153068293,-0.038438181433803,0.012400183923847,-0.029385810021012
5112,"Conservators and curators",159.363730077607,168.170553079236,220.534131558899,52.363578479663,61.170401481292,1,217,183,263,"0-1",8.72925,3.019425,2.079675,2.05095,1.31625,10.71275,11.8958,5.2782,1.716875,2.4797,1.47875,12.6326,12.446,4.020025,2.31855,8.1089,1.6575,9.366,0.373080285254198,0.665345641025641,0.165762132410884,0.0664176921504907,0.0691812865497076,0.0676872391020116,0.407408408448991,0.35724019332429,0.273463212829288,0.322791023842917,0.428050302722253,0.351584786719899,0.119654471169525,0.175002325303286,0.0951494549699885,0.0947108040245123,0.0690212103913229,0.100602199707612,-0.499583508614758,-0.00149404744769599,-0.0837769804950019,-0.0764655160023536,-0.0798528703332975,0.0315809893162892
1411,"General office support workers",282.857740167964,211.323066916935,345.829545088156,134.506478171221,62.971804920192,4,277,337,383,"4-5",9.2440125,0.4828125,1.22728125,0.5077375,0.72234375,11.2306375,9.6792,0.4176,0.9955,0.69,0.69,13.6335,8.5593,0.530111111111111,1.77144444444444,2.02035555555556,1.20113333333333,15.7951555555556,0.0929540168187513,0.165772763532764,0.0410364224895638,0.0481306207933791,0.032280701754386,0.0371460240228632,0.276095652526454,0.288434377454191,0.29033779486776,0.548217235468289,0.462658492647186,0.368996427820971,0.0122850593195599,0.0135399088481112,0.0146762337728259,0.0706943005585696,0.0400207440521657,0.0571319442083432,-0.1247363410432,0.00486532226847725,0.00190341741356925,-0.0936620648262152,0.00113632492471472,0.0171112001561775
